timestamp,open,high,low,close,volume
6/23/2014,91.32,91.62,90.6,90.83,43694000
4/5/2012,626.98,634.66,623.4,633.68,22903500
10/16/2007,165.54,170.18,165.15,169.58,38136800
3/25/2011,348.07,352.06,347.02,351.54,16032500
1/27/2015,112.42,112.48,109.03,109.14,95568749
12/27/2011,403.1,409.09,403.02,406.53,9467000
12/8/2004,63.15,64.43,62.05,63.28,12355400
6/21/2018,187.25,188.35,184.94,185.46,25711898
6/8/2004,29.99,30.44,29.83,30.35,7421800
3/17/2010,224.9,226.45,223.27,224.12,16105600
11/5/2002,16.75,16.97,16.35,16.9,3762400
2/23/2006,71.78,73.0,71.43,71.75,30604200
6/27/2005,36.84,38.1,36.68,37.1,21434700
1/29/2015,116.32,119.19,115.56,118.9,84436432
7/16/2013,426.52,430.71,424.17,430.195,7733500
4/26/1999,39.5,41.25,39.25,40.94,8285100
11/25/2013,521.02,525.87,521.0,523.74,8189700
